model,method,target_class,stage_name,group_name,seed,output_dir,mixed_F1@0.5,mixed_F1@0.95,mixed_Precision@0.5,mixed_Precision@0.95,mixed_Recall@0.5,mixed_Recall@0.95,mixed_mAP@0.5,mixed_mAP@0.5:0.95,mixed_mAP@0.75,mixed_mAP@0.95,target_F1@0.5,target_F1@0.95,target_Precision@0.5,target_Precision@0.95,target_Recall@0.5,target_Recall@0.95,target_mAP@0.5,target_mAP@0.5:0.95,target_mAP@0.75,target_mAP@0.95,target_delta_F1@0.5,target_delta_F1@0.95,target_delta_Precision@0.5,target_delta_Precision@0.95,target_delta_Recall@0.5,target_delta_Recall@0.95,target_delta_mAP@0.5,target_delta_mAP@0.5:0.95,target_delta_mAP@0.75,target_delta_mAP@0.95,mixed_delta_F1@0.5,mixed_delta_F1@0.95,mixed_delta_Precision@0.5,mixed_delta_Precision@0.95,mixed_delta_Recall@0.5,mixed_delta_Recall@0.95,mixed_delta_mAP@0.5,mixed_delta_mAP@0.5:0.95,mixed_delta_mAP@0.75,mixed_delta_mAP@0.95,average_forgetting
medium,replay,military_helicopter,stage_2,medium:replay:military_helicopter:stage_2,44,experiments/suites/thesis_l40_main/extend/model_medium/seed_44/replay/military_helicopter/stage_2,0.058176325472801264,0.006077179344976126,0.030981099250631583,0.0032095571418715983,0.9618750509332522,0.1199322685991487,0.7098944869476065,0.5028875146205877,0.5741667295836953,0.027645517049892956,0.0250022646978893,0.002174109973729505,0.012660550458715596,0.0011009174311926607,0.9928057553956835,0.08633093525179857,0.8642679376165364,0.5579614076792467,0.6101761289935628,0.023904140414041403,,,,,,,-0.01880983791154156,-0.02057261853300052,-0.030866217602296575,0.010662239727298671,,,,,,,0.02042721352432153,0.007710021110511611,0.008339850571920326,-0.0036841045769605944,
medium,replay,military_tank,stage_1,medium:replay:military_tank:stage_1,42,experiments/suites/thesis_l40_main/extend/model_medium/seed_42/replay/military_tank/stage_1,0.08817994219217874,0.008976983536211855,0.048363084437617145,0.004895275352289764,0.9629247691160696,0.1276826365897901,0.7615198361057761,0.5481674658103376,0.6357047608284444,0.03715953747207837,0.029469199360908926,0.0010651517841292384,0.014954954954954955,0.0005405405405405405,1.0,0.03614457831325301,0.8841201968046297,0.5894043380476537,0.6885828789297712,0.0037906647807637904,,,,,,,0.027039578827133037,0.021199323692618788,0.042123517486310824,-0.0034645398158723688,,,,,,,0.005017705647282877,0.003003227096742833,-0.014844620162105637,0.015620760660063394,
medium,replay,military_tank,stage_1,medium:replay:military_tank:stage_1,43,experiments/suites/thesis_l40_main/extend/model_medium/seed_43/replay/military_tank/stage_1,0.11954504750802719,0.015850194055616686,0.06597358279805131,0.008699619198394124,0.9612255180904133,0.13442466441868883,0.7421696397245712,0.5469444007292901,0.6406321401641646,0.04199650388753811,0.029469199360908926,0.0039055565418072073,0.014954954954954955,0.001981981981981982,1.0,0.13253012048192772,0.8330087592498195,0.5852594260672939,0.6778534512141154,0.022862265460070946,,,,,,,0.07524003108797461,0.04515546222938627,0.048715287939988805,0.01537872044021103,,,,,,,0.034079486394074876,0.02572196672631566,0.02440594037900079,0.026241707887603206,
medium,replay,military_tank,stage_1,medium:replay:military_tank:stage_1,44,experiments/suites/thesis_l40_main/extend/model_medium/seed_44/replay/military_tank/stage_1,0.04748802061337107,0.005641696267936408,0.024623870145931065,0.00291075657032463,0.9596650190113944,0.1469688960320446,0.7024432364781757,0.5096024783399792,0.5908426346361072,0.04505500262693879,0.029469199360908926,0.002485354162968223,0.014954954954954955,0.0012612612612612612,1.0,0.08433734939759036,0.8331851050574371,0.5504801142937027,0.58758160710449,0.02250949626578583,,,,,,,-0.007664872601545136,-0.010165745096353151,-0.011167990136765615,0.0073161526690743404,,,,,,,0.011753939260097712,0.009799186851492947,0.028284114566211938,-0.005254166127535424,
medium,replay,military_tank,stage_2,medium:replay:military_tank:stage_2,42,experiments/suites/thesis_l40_main/extend/model_medium/seed_42/replay/military_tank/stage_2,0.07006026158723394,0.00863118439654031,0.03815915127194185,0.004689822249481788,0.9628096853391078,0.12450598124992186,0.7499246297808505,0.5332590094998856,0.6106462927340623,0.04321088441083679,0.028759098171489438,0.0012426770814841115,0.014594594594594595,0.0006306306306306306,0.9759036144578314,0.04216867469879518,0.8514743913250913,0.5577660528758626,0.6193289653794811,0.0061088794132531385,,,,,,,-0.03264580547953844,-0.031638285171791125,-0.06925391355029009,0.002318214632489348,,,,,,,-0.011595206324925611,-0.014908456310452012,-0.025058468094382058,0.006051346938758424,
medium,replay,military_tank,stage_2,medium:replay:military_tank:stage_2,43,experiments/suites/thesis_l40_main/extend/model_medium/seed_43/replay/military_tank/stage_2,0.06958421300223049,0.008111639931016766,0.03703136846527278,0.004328677931038967,0.9735988208251616,0.1155223674489075,0.7267068859957115,0.5260600753049506,0.6116387403860172,0.025256929774695142,0.029469199360908926,0.0035505059470974615,0.014954954954954955,0.0018018018018018018,1.0,0.12048192771084337,0.8155244521459817,0.5727860949716682,0.6784566313365067,0.013928251140152642,,,,,,,-0.01748430710383786,-0.01247333109562565,0.0006031801223912447,-0.008934014319918304,,,,,,,-0.015462753728859635,-0.02088432542433949,-0.02899339977814741,-0.016739574112842968,
medium,replay,military_tank,stage_2,medium:replay:military_tank:stage_2,44,experiments/suites/thesis_l40_main/extend/model_medium/seed_44/replay/military_tank/stage_2,0.05281620048930211,0.006438983602817133,0.02750160978791726,0.0033340011447808523,0.9492979598188174,0.13247576362510013,0.7080242054646114,0.5067314509890366,0.5799487423669925,0.03215229027679817,0.028936623468844312,0.002485354162968223,0.014684684684684684,0.0012612612612612612,0.9819277108433735,0.08433734939759036,0.8502769846175902,0.5583019092039652,0.6011669621821584,0.018411946337457456,,,,,,,0.01709187956015301,0.00782179491026247,0.013585355077668337,-0.004097549928328375,,,,,,,0.005580968986435675,-0.0028710273509425788,-0.010893892269114747,-0.012902712350140622,
nano,det_lora_grow_freeze,military_aircraft,stage_1,nano:det_lora_grow_freeze:military_aircraft:stage_1,42,experiments/suites/thesis_l40_main/extend/model_nano/seed_42/det_lora_grow_freeze/military_aircraft/stage_1,0.07947435042784566,0.006848090381427828,0.04472160410498483,0.0038209573831522914,0.9369574100558425,0.09585911833636467,0.612177424522812,0.40618913035475096,0.46177004839811975,0.01106300090569482,0.02831367106176266,0.0022206800832755033,0.01436619718309859,0.0011267605633802818,0.9714285714285714,0.0761904761904762,0.7381828888060451,0.46119370439758817,0.5429438798491716,0.007687278869592988,0.0,0.0,0.0,0.0,0.0,0.0,-0.04507138730082472,-0.037998077184276224,-0.04208142513535684,0.0008265201159978926,0.046380116780128225,0.003918531588396066,0.027819096002842752,0.0023275842532789943,-0.03974831575154103,-0.0010065489386642118,-0.0013650885296652149,-0.009444033074450908,-0.010281740341513468,-0.0016387985318251034,
nano,det_lora_grow_freeze,military_aircraft,stage_1,nano:det_lora_grow_freeze:military_aircraft:stage_1,43,experiments/suites/thesis_l40_main/extend/model_nano/seed_43/det_lora_grow_freeze/military_aircraft/stage_1,0.043744676903483465,0.004597796889639904,0.02263350753278484,0.0023739475870293543,0.9369226271591325,0.1090488786725539,0.6345504118025386,0.4247353146115021,0.4875562873474952,0.013866290902069431,0.028591256072172104,0.0033310201249132547,0.014507042253521127,0.0016901408450704226,0.9809523809523809,0.11428571428571428,0.8158654120877616,0.513882198400472,0.6208971351329704,0.023125415336889707,-0.00027758501040943406,0.0,-0.00014084507042253468,0.0,-0.009523809523809601,0.0,-0.011290419469270452,-0.0033673494331777354,-0.00027468051934254056,-9.914209044402725e-05,0.010531712368286948,0.0014232120434214146,0.0056625577236585935,0.0007584177706899066,-0.045582373738864757,-0.0026246719160104848,0.040783152926508026,0.018654834174152868,0.022893199072190784,-0.00388692804582425,
nano,det_lora_grow_freeze,military_aircraft,stage_1,nano:det_lora_grow_freeze:military_aircraft:stage_1,44,experiments/suites/thesis_l40_main/extend/model_nano/seed_44/det_lora_grow_freeze/military_aircraft/stage_1,0.04958818834015388,0.004316435380202433,0.02593275122635276,0.0022565256140334978,0.9443342289576315,0.09167516158366973,0.6413666502461013,0.42755772606042,0.48993436846681404,0.01291878087399862,0.02831367106176266,0.0027758501040943792,0.01436619718309859,0.0014084507042253522,0.9714285714285714,0.09523809523809523,0.7681199684438623,0.47463438818094295,0.5494950201738177,0.01624237555776488,-0.00027758501040944447,0.0005551700208188759,-0.0001408450704225364,0.00028169014084507044,-0.00952380952380949,0.019047619047619035,-0.022734813053586378,-0.014230971651472468,-0.03213806696627031,0.008192306999507184,0.013018029604093269,0.001820511819823851,0.007152858632203846,0.0009841989660126732,-0.03214818363098548,0.0019755624072170935,0.01887575249181439,0.006666943099351119,0.00620959785880465,0.0012218856490993704,
nano,det_lora_grow_freeze,military_aircraft,stage_2,nano:det_lora_grow_freeze:military_aircraft:stage_2,42,experiments/suites/thesis_l40_main/extend/model_nano/seed_42/det_lora_grow_freeze/military_aircraft/stage_2,0.0837890355189461,0.007565979981373494,0.0472046197821985,0.004209753192309351,0.9243722925480489,0.10073431828888858,0.6091958862921419,0.4008605147123851,0.4551245607427284,0.010690357042875418,0.028591256072172104,0.0030534351145038168,0.014507042253521127,0.0015492957746478873,0.9809523809523809,0.10476190476190476,0.74583851422248,0.46105474565855686,0.534912155568944,0.015825694830970218,0.00027758501040944447,0.0008327550312283135,0.0001408450704225364,0.00042253521126760555,0.00952380952380949,0.028571428571428567,0.007655625416434941,-0.00013895873903130296,-0.008031724280227581,0.008138415961377229,0.04349970851575957,0.0038586497164370347,0.02651872355534906,0.002310852177429829,-0.050746131672033123,0.002250528036513433,-0.003970883831423411,-0.014155850825114502,-0.01665544074779024,-0.002181245860103256,
nano,det_lora_grow_freeze,military_aircraft,stage_2,nano:det_lora_grow_freeze:military_aircraft:stage_2,43,experiments/suites/thesis_l40_main/extend/model_nano/seed_43/det_lora_grow_freeze/military_aircraft/stage_2,0.040125884827941105,0.0036927719964941082,0.020844193088581053,0.0019092627170602696,0.9601723191100726,0.10584345410790603,0.6305483576714327,0.420753016805467,0.4834686141499856,0.011809211595689956,0.028591256072172104,0.0030534351145038168,0.014507042253521127,0.0015492957746478873,0.9809523809523809,0.10476190476190476,0.8152993526199301,0.5132619427956151,0.6209382839065773,0.020071804255516485,0.0,-0.00027758501040943797,0.0,-0.00014084507042253533,0.0,-0.009523809523809518,-0.0005660594678315034,-0.0006202556048569008,4.114877360694713e-05,-0.003053611081373222,0.001181303095195721,-0.0001288808461722274,0.0008620948647059326,-4.35928251677107e-05,-0.02032629799066299,-0.005830096480658353,0.03765797244673719,0.015309728380747623,0.019667698383948218,-0.005972907553695363,
nano,det_lora_grow_freeze,military_aircraft,stage_2,nano:det_lora_grow_freeze:military_aircraft:stage_2,44,experiments/suites/thesis_l40_main/extend/model_nano/seed_44/det_lora_grow_freeze/military_aircraft/stage_2,0.08539899255935413,0.007784946353543006,0.04918907838871429,0.0045483922275499095,0.9279117625351652,0.08850055840906655,0.6492171760204434,0.43216455778471136,0.4930358068315523,0.013362065877837235,0.02831367106176266,0.0027758501040943792,0.01436619718309859,0.0014084507042253522,0.9714285714285714,0.09523809523809523,0.7662458570321563,0.47115819773605017,0.5390277608982185,0.024407638810959073,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018741114117060143,-0.0034761904448927794,-0.010467259275599217,0.008165263253194194,0.0494259957811402,0.005385584251624444,0.03073252402265927,0.0033270618784955065,-0.047371609286065985,-0.003174603174603177,0.027923711149218655,0.01217763576559211,0.012522445568227958,0.0008857903316724369,
nano,det_lora_grow_freeze,military_helicopter,stage_1,nano:det_lora_grow_freeze:military_helicopter:stage_1,42,experiments/suites/thesis_l40_main/extend/model_nano/seed_42/det_lora_grow_freeze/military_helicopter/stage_1,0.1351697353658628,0.01431120787580078,0.08825991915634178,0.00947985064781472,0.8989858390020076,0.09245702073733546,0.5954979958999408,0.38671317927328336,0.43447099556009183,0.009657439111787654,0.02463991303560105,0.0012682308180088776,0.012477064220183486,0.0006422018348623853,0.9784172661870504,0.050359712230215826,0.7750077631391741,0.38455090552729254,0.3768209317608793,0.0017406771636916012,0.00018117583114412444,-0.00036235166228825084,9.174311926605366e-05,-0.00018348623853211015,0.007194244604316613,-0.014388489208633094,-0.03683904856545939,-0.06389577219291298,-0.11368758156108366,-0.002574770060940091,0.10207550171814536,0.011381649082769018,0.0713574110541997,0.007986477517941423,-0.077719886805376,-0.00440864653769342,-0.01804451715253641,-0.02891998415591851,-0.03758079317954138,-0.0030443603257322687,
nano,det_lora_grow_freeze,military_helicopter,stage_1,nano:det_lora_grow_freeze:military_helicopter:stage_1,43,experiments/suites/thesis_l40_main/extend/model_nano/seed_43/det_lora_grow_freeze/military_helicopter/stage_1,0.03930757289919892,0.0043314120256245986,0.020262855593357654,0.0022262245246992274,0.9567716062633732,0.10811116730318786,0.6216670994565252,0.41622966905739184,0.4759126915999441,0.015711638207549315,0.024458737204456925,0.0012682308180088776,0.012385321100917432,0.0006422018348623853,0.9712230215827338,0.050359712230215826,0.7685327424398534,0.42895309905359946,0.48760230378301456,0.001877876152377354,0.0,0.0001811758311441251,0.0,9.174311926605496e-05,0.0,0.007194244604316544,-0.013046284074398895,-0.013381837387581919,-0.010418461116176725,0.0004963426501899259,0.006094608364002406,0.0011568271794061094,0.0032919057842314067,0.0006106947083597796,-0.025733394634624096,-0.0035623832853765303,0.02789984058049466,0.010149188620042604,0.011249603324639701,-0.002041580740344367,
nano,det_lora_grow_freeze,military_helicopter,stage_1,nano:det_lora_grow_freeze:military_helicopter:stage_1,44,experiments/suites/thesis_l40_main/extend/model_nano/seed_44/det_lora_grow_freeze/military_helicopter/stage_1,0.14660730686291681,0.013180200383287837,0.08727960506792236,0.007813395680265092,0.9154258429491264,0.08869558311219561,0.6420422048384762,0.42935783567850644,0.4956729618131131,0.012821984797160698,0.024277561373312797,0.0005435274934323763,0.012293577981651376,0.00027522935779816516,0.9640287769784173,0.02158273381294964,0.8099002236829128,0.47141149630800633,0.5578588694025706,0.000536800668018609,-0.00036235166228825236,0.0,-0.00018348623853210906,0.0,-0.014388489208633115,0.0,-0.009546915508843457,-0.005538382016037069,-0.010113051878147927,-2.7179780659170125e-05,0.1100371481268562,0.010684276822909254,0.06849971247377344,0.006541069032244267,-0.06105656963949058,-0.0010040160642570267,0.019551307084189284,0.008467052717437584,0.011948191205103709,0.0011250895722614493,
nano,det_lora_grow_freeze,military_helicopter,stage_2,nano:det_lora_grow_freeze:military_helicopter:stage_2,42,experiments/suites/thesis_l40_main/extend/model_nano/seed_42/det_lora_grow_freeze/military_helicopter/stage_2,0.09089796819205383,0.007251937489055904,0.050712767363272314,0.004036115383815855,0.9242214072525178,0.09106295526682029,0.6080422876925665,0.397896338368753,0.44723132993645187,0.010938308093818938,0.02463991303560105,0.0012682308180088776,0.012477064220183486,0.0006422018348623853,0.9784172661870504,0.050359712230215826,0.7718783997096726,0.38123233892679875,0.3735963494111601,0.0017472335468841,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031293634295014305,-0.0033185666004937886,-0.003224582349719174,6.556383192498792e-06,0.051302450721229964,0.0035519122577010137,0.03034144197055388,0.002137347431482024,-0.0514529180181591,-0.005022753450782694,0.0007035531685465335,-0.0071073538171415596,-0.005652124467403985,-0.0015252425814776,
nano,det_lora_grow_freeze,military_helicopter,stage_2,nano:det_lora_grow_freeze:military_helicopter:stage_2,43,experiments/suites/thesis_l40_main/extend/model_nano/seed_43/det_lora_grow_freeze/military_helicopter/stage_2,0.10772870057625861,0.009406382699882395,0.07272021940519975,0.0060525860380241546,0.9076664781856619,0.10551820132037697,0.6169175785348701,0.4122780654641165,0.4697111185815784,0.014661050813059429,0.024458737204456925,0.0010870549868647525,0.012385321100917432,0.0005504587155963303,0.9712230215827338,0.04316546762589928,0.7494200908494755,0.3994924322799135,0.4270011480724368,0.001145984686680376,0.0,-0.0001811758311441251,0.0,-9.174311926605496e-05,0.0,-0.007194244604316544,-0.019112651590377894,-0.029460666773685973,-0.06060115571057778,-0.0007318914656969779,0.0717786291002706,0.005470174749356078,0.054280652199964086,0.00404003864099416,-0.07480948990863345,-0.0073543900355735325,0.02993699506012537,0.010985843841910092,0.009484996816883529,-0.0030922825972914767,
nano,det_lora_grow_freeze,military_helicopter,stage_2,nano:det_lora_grow_freeze:military_helicopter:stage_2,44,experiments/suites/thesis_l40_main/extend/model_nano/seed_44/det_lora_grow_freeze/military_helicopter/stage_2,0.08107447977051742,0.007221428794178125,0.04400110895934304,0.003907388807013686,0.9488849399107236,0.09397310344995691,0.6476403576864639,0.4233522544102704,0.48106539950898863,0.013632928417985352,0.024458737204456925,0.0005435274934323763,0.012385321100917432,0.00027522935779816516,0.9712230215827338,0.02158273381294964,0.7719174816510677,0.4080579402030751,0.454980469256511,0.0004689942678478374,0.0001811758311441279,0.0,9.17431192660554e-05,0.0,0.007194244604316502,0.0,-0.03798274203184515,-0.06335355610493121,-0.10287840014605959,-6.780640017077158e-05,0.005429115033878967,0.0001366477145111223,0.0041245452633107554,0.00018349464416305555,-0.01959946221638642,0.004273504273504272,0.02619645536900872,0.0027433522509464625,-0.0012907586410249028,0.0018956310496090513,
nano,det_lora_grow_freeze,military_tank,stage_1,nano:det_lora_grow_freeze:military_tank:stage_1,42,experiments/suites/thesis_l40_main/extend/model_nano/seed_42/det_lora_grow_freeze/military_tank/stage_1,0.11382680353766127,0.011088954000694434,0.06878333202959273,0.006703931394662291,0.9299310808889789,0.09404850353029652,0.6126428878363276,0.4047337439925662,0.46310691891848527,0.009920609088810161,0.029469199360908926,0.0019527782709036037,0.014954954954954955,0.000990990990990991,1.0,0.06626506024096386,0.8689141435016182,0.5609334396525896,0.6271035987425787,0.010043152785353587,-3.404421858098361e-05,-2.255942195125574e-06,-1.753534900463677e-05,-1.1619809581384609e-06,0.0,0.0,-0.018939828149389437,-0.012739826307245905,-0.009745771383678825,-6.307421327525833e-05,0.08073256988994383,0.008159395207662672,0.05188082392745065,0.005210558264788994,-0.04677464491840466,-0.0028171637447323566,-0.0008996252161496132,-0.010899419436635693,-0.00894486982114795,-0.002781190348709762,
nano,det_lora_grow_freeze,military_tank,stage_1,nano:det_lora_grow_freeze:military_tank:stage_1,43,experiments/suites/thesis_l40_main/extend/model_nano/seed_43/det_lora_grow_freeze/military_tank/stage_1,0.027957933424721245,0.0031292519538568694,0.01420505285324144,0.0015900707664883397,0.9407494936811688,0.10373752336119858,0.6167890752607863,0.4136304252342263,0.47653159270622863,0.014237069069535355,0.029469199360908926,0.002130303568258477,0.014954954954954955,0.001081081081081081,1.0,0.07228915662650602,0.8670212887023924,0.5665050514712778,0.6452819122037241,0.010096500277441096,0.00017752529735486772,0.0,9.009009009008917e-05,0.0,0.0060240963855421326,0.0,-0.007212848788106241,-0.00332450480585067,-0.002136103399106304,0.0,-0.005255031110475272,-4.533289236161985e-05,-0.0027658969558848074,-2.545904985110808e-05,-0.041755507216828525,-0.007936027227365805,0.023021816384755756,0.0075499447968770395,0.011868504430924243,-0.0035161498783583267,
nano,det_lora_grow_freeze,military_tank,stage_1,nano:det_lora_grow_freeze:military_tank:stage_1,44,experiments/suites/thesis_l40_main/extend/model_nano/seed_44/det_lora_grow_freeze/military_tank/stage_1,0.0848398260607338,0.005713356591608657,0.045767682884486245,0.0030508543413180172,0.9421122752560067,0.08490687302450318,0.6564731981074329,0.4345586956857017,0.4998410885024745,0.014076999831232166,0.029291674063554058,0.002130303568258477,0.014864864864864866,0.001081081081081081,0.9939759036144579,0.07228915662650602,0.873047320939692,0.5702681398492291,0.6670375160320988,0.012305110236611167,-0.00017752529735486772,0.0,-9.009009009008917e-05,0.0,-0.0060240963855421326,0.0,-0.006433243954090062,-0.0033755531838812747,2.2317196977761355e-05,0.0,0.048269667324673186,0.003217433031230075,0.02698779029033733,0.0017785276932971927,-0.034370137332610295,-0.00479272615194945,0.03398230035314598,0.013667912724632858,0.016116317894465104,0.002380104606332917,
nano,det_lora_grow_freeze,military_tank,stage_2,nano:det_lora_grow_freeze:military_tank:stage_2,42,experiments/suites/thesis_l40_main/extend/model_nano/seed_42/det_lora_grow_freeze/military_tank/stage_2,0.09982784522174813,0.00985748255821217,0.057491519915631846,0.005668123554814851,0.9318708964124273,0.0952475442976826,0.5796698593981563,0.3811903692936234,0.4365677809512481,0.009105526596667872,0.029469199360908926,0.0019527782709036037,0.014954954954954955,0.000990990990990991,1.0,0.06626506024096386,0.8549832120618671,0.5517273975805981,0.6154289431487885,0.009848443603702503,0.0,0.0,0.0,0.0,0.0,0.0,-0.013930931439751104,-0.009206042071991494,-0.011674655593790217,-0.0001947091816510843,-0.01505707389954121,-0.0014249024670746,-0.005411072218195041,-0.0005064811256655062,-0.026149792401152006,-0.0004190822099601893,-0.03253483416886915,-0.03494141058629302,-0.03843615755749025,-0.0034386180464773437,
nano,det_lora_grow_freeze,military_tank,stage_2,nano:det_lora_grow_freeze:military_tank:stage_2,43,experiments/suites/thesis_l40_main/extend/model_nano/seed_43/det_lora_grow_freeze/military_tank/stage_2,0.0522445962222678,0.006080983402961613,0.027266858189131604,0.003173429232078409,0.9303181732138054,0.10211940038385231,0.6164771323670484,0.4137694388499836,0.47613715486920966,0.014623478472594549,0.029469199360908926,0.002130303568258477,0.014954954954954955,0.001081081081081081,1.0,0.07228915662650602,0.860797246398019,0.5632602927516925,0.6428034412588677,0.010096500277441096,0.0,0.0,0.0,0.0,0.0,0.0,-0.006224042304373345,-0.0032447587195852945,-0.0024784709448564257,0.0,-0.05311158527820376,-0.0062872692951807,-0.0298109792713962,-0.0035501286188843162,-0.040527379010939835,-0.006379547030108915,0.02401511685258506,0.00805893296389193,0.011040548463468136,-0.0030691504047673165,
nano,det_lora_grow_freeze,military_tank,stage_2,nano:det_lora_grow_freeze:military_tank:stage_2,44,experiments/suites/thesis_l40_main/extend/model_nano/seed_44/det_lora_grow_freeze/military_tank/stage_2,0.041001268447716684,0.002769246192551428,0.021163441498516178,0.0014186239920933026,0.9706045618241332,0.08928051696649246,0.6473279984787125,0.42724371147056045,0.4896185433557831,0.013287532898006327,0.029469199360908926,0.002130303568258477,0.014954954954954955,0.001081081081081081,1.0,0.07228915662650602,0.869213714961613,0.5687939498714748,0.6644700883941669,0.012290369308424056,0.00017752529735486772,0.0,9.009009009008917e-05,0.0,0.0060240963855421326,0.0,-0.0038336059780789133,-0.001474189977754281,-0.0025674276379319405,-1.4740928187111438e-05,-0.16136903104609038,-0.013516586185482784,-0.10108276790652647,-0.008402829358192254,0.012262397594671737,0.0011990407673861114,0.02585027847828747,0.007753967182942634,0.008673554538843609,0.001717651490515575,
nano,det_lora_warm_start,military_aircraft,stage_1,nano:det_lora_warm_start:military_aircraft:stage_1,42,experiments/suites/thesis_l40_main/extend/model_nano/seed_42/det_lora_warm_start/military_aircraft/stage_1,0.04250320794909285,0.0060460431124734725,0.021904354953677416,0.0031196209490725953,0.947926466209904,0.1391599663858344,0.5577184200652381,0.3812257254776928,0.44003454867874625,0.013055541525073086,0.028591256072172104,0.0033310201249132547,0.014507042253521127,0.0016901408450704226,0.9809523809523809,0.11428571428571428,0.7195076841515793,0.4447906312157824,0.5150868520842921,0.007312871317762164,0.00027758501040944447,0.0,0.0001408450704225364,0.0,0.00952380952380949,0.0,-0.04672024561166299,-0.04833310355997511,-0.07010516740815942,6.84527207259842e-05,0.012780865230973448,0.0018181905644189039,0.0067850902384186396,0.0009698740854937752,-0.02343708289607971,-0.00414492452035653,-0.037890282963958355,-0.03180854480125528,-0.03614215874529264,-0.0004151281666389065,
nano,det_lora_warm_start,military_aircraft,stage_1,nano:det_lora_warm_start:military_aircraft:stage_1,43,experiments/suites/thesis_l40_main/extend/model_nano/seed_43/det_lora_warm_start/military_aircraft/stage_1,0.027516714823023054,0.004270149910916885,0.01396401634514764,0.0021660936054488512,0.9656007821184615,0.15611045961822695,0.5879870853076883,0.40302345402810147,0.4656994990755927,0.013096921795671053,0.028868841082581538,0.004163775156141568,0.014647887323943662,0.002112676056338028,0.9904761904761905,0.14285714285714285,0.7046356683741184,0.42714190567738325,0.47600606625295,0.012437768470012394,0.0,-0.0002775850104094384,0.0,-0.00014084507042253554,0.0,-0.009523809523809545,-0.10562206628148452,-0.08759460888222331,-0.14716900027520413,-0.011051791227392844,-0.0028138076989093694,-1.1674767810526676e-05,-0.0014760828568898578,-1.1700692383891445e-05,-0.010575099162750123,0.007965964074255566,0.012967187123589463,-0.0006063455741085466,-0.0043586944232804625,-0.0048502540032269465,
nano,det_lora_warm_start,military_aircraft,stage_1,nano:det_lora_warm_start:military_aircraft:stage_1,44,experiments/suites/thesis_l40_main/extend/model_nano/seed_44/det_lora_warm_start/military_aircraft/stage_1,0.0384046210055398,0.00523564355629852,0.019824176261310028,0.0026922540481627497,0.9484359208538736,0.15575494902978912,0.5964695265075027,0.40520028615196146,0.47024177787352595,0.012109659283906,0.028868841082581538,0.0036086051353226923,0.014647887323943662,0.0018309859154929577,0.9904761904761905,0.12380952380952381,0.7121117553522213,0.43345126602078554,0.5014298031887383,0.014453937280895907,0.0,0.0005551700208188755,0.0,0.00028169014084507044,0.0,0.01904761904761905,-0.06835278425786773,-0.05403758145828291,-0.08312101265034322,0.006256421035203515,0.006774353638182226,0.00028620491081817606,0.0037015357146956175,0.00017030135624853402,-0.025651847117566184,-0.004060381623258752,-0.010300245469112124,-0.013367583440688502,-0.016362768252445814,-0.0011007024337796704,
nano,det_lora_warm_start,military_aircraft,stage_2,nano:det_lora_warm_start:military_aircraft:stage_2,42,experiments/suites/thesis_l40_main/extend/model_nano/seed_42/det_lora_warm_start/military_aircraft/stage_2,0.0647252867054923,0.008257291799423883,0.03430137920363482,0.004369610544505561,0.9004152152402662,0.14091746026433888,0.5621628830958446,0.3853288006784921,0.4463394792981065,0.0125945062217664,0.028036086051353225,0.0038861901457321302,0.014225352112676056,0.001971830985915493,0.9619047619047619,0.13333333333333333,0.7064646932745887,0.4494704289279796,0.5372899990835056,0.006445214935195107,-0.0005551700208188785,0.0005551700208188755,-0.0002816901408450711,0.0002816901408450702,-0.01904761904761898,0.01904761904761905,-0.04146478732403713,-0.015968637673364483,0.0051343798741033675,-0.0023193676439785364,0.03459291609493825,0.004076463956361451,0.018970459739302642,0.0022438164991730484,-0.0671904451680696,-0.001223873179312246,-0.031147409112781466,-0.025378923789183383,-0.025170271973829927,-0.0007819487791047505,
nano,det_lora_warm_start,military_aircraft,stage_2,nano:det_lora_warm_start:military_aircraft:stage_2,43,experiments/suites/thesis_l40_main/extend/model_nano/seed_43/det_lora_warm_start/military_aircraft/stage_2,0.028188377951108703,0.004162217122271568,0.014310305296986734,0.0021128233343691433,0.9732793693293512,0.14545527927421933,0.5920998537083061,0.4066695712204636,0.47023143478550605,0.013616385085622221,0.02831367106176266,0.0038861901457321302,0.01436619718309859,0.001971830985915493,0.9714285714285714,0.13333333333333333,0.7228998976412646,0.4361415600661867,0.48900977917785315,0.009527196105328777,-0.0005551700208188785,-0.0005551700208188764,-0.0002816901408450711,-0.00028169014084507065,-0.01904761904761909,-0.019047619047619063,-0.06015311602930684,-0.05232757602713728,-0.06401226559937023,-0.006662849897899814,-0.0017934035587264183,-0.000189159411769879,-0.0009417761974980718,-9.890552800754897e-05,-3.0228671005438912e-05,-0.007381802753216482,0.01713134207403666,0.004324354937871644,0.005169465643302729,-0.002911628233637968,
